,ISBN,Image,Link,Name,Publisher_x,Label,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2545,60931973,0060931973.jpg,http://ecx.images-amazon.com/images/I/51%2BXi2W-KyL.jpg,Firebird: A Memoir,Mark Doty,30,Gay & Lesbian,Firebird : A Memoir,Mark Doty,2000,Perennial,http://images.amazon.com/images/P/0060931973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060931973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060931973.01.LZZZZZZZ.jpg,,,,
2546,571198473,0571198473.jpg,http://ecx.images-amazon.com/images/I/51EaTqhjvRL.jpg,Jeb and Dash: A Diary of Gay Life 1918-1945,,30,Gay & Lesbian,Jeb and Dash: A Diary of Gay Life 1918-1945,Ina Russell,1994,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0571198473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571198473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571198473.01.LZZZZZZZ.jpg,,,,
2547,1569244863,1569244863.jpg,http://ecx.images-amazon.com/images/I/51EbJvwKZzL.jpg,Going the Other Way: Lessons from a Life in and out of Major-League Baseball,Billy Bean,30,Gay & Lesbian,Going the Other Way: Lessons from a Life in and out of Major-League Baseball,Billy Bean,2003,Marlowe &amp; Company,http://images.amazon.com/images/P/1569244863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569244863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569244863.01.LZZZZZZZ.jpg,,,,
2548,525943730,0525943730.jpg,http://ecx.images-amazon.com/images/I/41RNRJDDPCL.jpg,Walt Whitman: A Gay Life,Gary Schmidgall,30,Gay & Lesbian,Walt Whitman: A Gay Life,Gary Schmidgall,1997,Dutton Books,http://images.amazon.com/images/P/0525943730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525943730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525943730.01.LZZZZZZZ.jpg,,,,
2549,140255370,0140255370.jpg,http://ecx.images-amazon.com/images/I/71WE2R7Y20L.gif,A Boy Named Phyllis: A Suburban Memoir,Frank DeCaro,30,Gay & Lesbian,A Boy Named Phyllis: A Suburban Memoir,Frank Decaro,1997,Penguin Books,http://images.amazon.com/images/P/0140255370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140255370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140255370.01.LZZZZZZZ.jpg,,,,
2550,312019009,0312019009.jpg,http://ecx.images-amazon.com/images/I/51CK53NMWHL.jpg,The Mayor of Castro Street: The Life and Times of Harvey Milk (Stonewall Inn Editions),Randy Shilts,30,Gay & Lesbian,The Mayor of Castro Street : The Life and Times of Harvey Milk (Stonewall Inn Editions (Paperback)),Randy Shilts,1988,St. Martin's Griffin,http://images.amazon.com/images/P/0312019009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312019009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312019009.01.LZZZZZZZ.jpg,,,,
2551,61180009,0061180009.jpg,http://ecx.images-amazon.com/images/I/41TECWCN0DL.jpg,"Diaries: Volume 1, 1939-1960 (Isherwood, Christopher Diaries)",Christopher Isherwood,30,Gay & Lesbian,"Diaries: 1939-1960 (Isherwood, Christopher Diaries)",Christopher Isherwood,1996,HarperCollins Publishers,http://images.amazon.com/images/P/0061180009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061180009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061180009.01.LZZZZZZZ.jpg,,,,
2552,312232780,0312232780.jpg,http://ecx.images-amazon.com/images/I/51HC1748QGL.jpg,The Man Who Was Dorian Gray,Jerusha Hull McCormack,30,Gay & Lesbian,The Man Who Was Dorian Gray,Jerusha Hull McCormack,2000,St. Martin's Press,http://images.amazon.com/images/P/0312232780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312232780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312232780.01.LZZZZZZZ.jpg,,,,
2553,1569472025,1569472025.jpg,http://ecx.images-amazon.com/images/I/51LUk6NtlDL.jpg,Moab Is My Washpot,Stephen Fry,30,Gay & Lesbian,Moab Is My Washpot: An Autobiography,Stephen Fry,2000,Soho Press,http://images.amazon.com/images/P/1569472025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569472025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569472025.01.LZZZZZZZ.jpg,,,,
2554,1563410559,1563410559.jpg,http://ecx.images-amazon.com/images/I/51BZJQHSVEL.jpg,Eight Bullets: One Woman's Story of Surviving Anti-Gay Violence,Claudia Brenner,30,Gay & Lesbian,Eight Bullets: One Woman's Story of Surviving Anti-Gay Violence,Claudia Brenner,1995,Firebrand Books,http://images.amazon.com/images/P/1563410559.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563410559.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563410559.01.LZZZZZZZ.jpg,,,,
2555,375760261,0375760261.jpg,http://ecx.images-amazon.com/images/I/51bYRqN10aL.jpg,The Truth Is . . .: My Life in Love and Music,Melissa Etheridge,30,Gay & Lesbian,The Truth Is: My Life in Love and Music,Melissa Etheridge,2002,Random House Trade,http://images.amazon.com/images/P/0375760261.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760261.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760261.01.LZZZZZZZ.jpg,,,,
2556,1563410443,1563410443.jpg,http://ecx.images-amazon.com/images/I/51EGERH7W0L.jpg,"Skin: Talking about Sex, Class and Literature",Dorothy Allison,30,Gay & Lesbian,"Skin: Talking About Sex, Class &amp; Literature",Dorothy Allison,1994,Firebrand Books,http://images.amazon.com/images/P/1563410443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563410443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563410443.01.LZZZZZZZ.jpg,,,,
2557,670880183,0670880183.jpg,http://ecx.images-amazon.com/images/I/517GTN5B3JL.jpg,"The Queen of Whale Cay: The Eccentric Story of ""Joe"" Carstairs, Fastest Woman on Water",Kate Summerscale,30,Gay & Lesbian,The Queen of Whale Cay,Kate Summerscale,1998,Penguin USA,http://images.amazon.com/images/P/0670880183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670880183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670880183.01.LZZZZZZZ.jpg,,,,
2558,1555973108,1555973108.jpg,http://ecx.images-amazon.com/images/I/5198RNNQ1FL.jpg,My Lesbian Husband: Landscapes of a Marriage,Barrie Jean Borich,30,Gay & Lesbian,My Lesbian Husband,Barrie Jean Borich,2000,Graywolf Press,http://images.amazon.com/images/P/1555973108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1555973108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1555973108.01.LZZZZZZZ.jpg,,,,
2559,395957893,0395957893.jpg,http://ecx.images-amazon.com/images/I/41S3sV5dqmL.jpg,Suits Me: The Double Life of Billy Tipton,Diane Wood Middlebrook,30,Gay & Lesbian,Suits Me: The Double Life of Billy Tipton,Diane Wood Middlebrook,1999,Mariner Books,http://images.amazon.com/images/P/0395957893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395957893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395957893.01.LZZZZZZZ.jpg,,,,
2560,813530334,0813530334.jpg,http://ecx.images-amazon.com/images/I/51ARu4zdE%2BL.jpg,Rare and Commonplace Flowers: The Story of Elizabeth Bishop and Lota de Macedo Soares,Carmen L. Oliveira,30,Gay & Lesbian,Rare and Commonplace Flowers: The Story of Elizabeth Bishop and Lota de Macedo Soares,Carmen L. Oliveira,2002,Rutgers University Press,http://images.amazon.com/images/P/0813530334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813530334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0813530334.01.LZZZZZZZ.jpg,,,,
2561,933377444,0933377444.jpg,http://ecx.images-amazon.com/images/I/41swS8J5CFL.jpg,Lifesaving: A Memoir,Judith Barrington,30,Gay & Lesbian,Lifesaving: A Memoir,Judith Barrington,2000,Eighth Mountain Press,http://images.amazon.com/images/P/0933377444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0933377444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0933377444.01.LZZZZZZZ.jpg,,,,
2562,1573220779,1573220779.jpg,http://ecx.images-amazon.com/images/I/41M5RNQJQJL.jpg,The Last Time I Wore a Dress,Daphne Scholinski,30,Gay & Lesbian,The Last Time I Wore a Dress,Daphne Scholinski,1997,Riverhead Books,http://images.amazon.com/images/P/1573220779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573220779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573220779.01.LZZZZZZZ.jpg,,,,
2563,684809664,0684809664.jpg,http://ecx.images-amazon.com/images/I/51c3tBO0qwL.jpg,"Janet, My Mother, and Me: A Memoir of Growing Up with Janet Flanner and Natalia Danesi Murray",William Murray,30,Gay & Lesbian,"JANET, MY MOTHER, AND ME : A Memoir of Growing Up with Janet Flanner and Natalia Danesi Murray",William Murray,2000,Simon &amp; Schuster,http://images.amazon.com/images/P/0684809664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684809664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684809664.01.LZZZZZZZ.jpg,,,,
2564,393047334,0393047334.jpg,http://ecx.images-amazon.com/images/I/41YTHGXFDVL.jpg,Dear Juliette: Letters of May Sarton to Juliette Huxley,May Sarton,30,Gay & Lesbian,Dear Juliette: Letters of May Sarton to Juliette Huxley,May Sarton,1999,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393047334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393047334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393047334.01.LZZZZZZZ.jpg,,,,
2565,44408331,0044408331.jpg,http://ecx.images-amazon.com/images/I/41J77d1TjBL.jpg,Gertrude and Alice,Diana Souhami,30,Gay & Lesbian,Gertrude and Alice,Diana Souhami,1992,Harpercollins,http://images.amazon.com/images/P/0044408331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0044408331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0044408331.01.LZZZZZZZ.jpg,,,,
2566,299170942,0299170942.jpg,http://ecx.images-amazon.com/images/I/51o7HCPyHKL.jpg,"You're Not from Around Here, Are You?: A Lesbian in Small-Town America (Living Out: Gay and Lesbian Autobiog)",Louise A. Blum,30,Gay & Lesbian,"You're Not from Around Here, Are You: A Lesbian in Small-Town America (Living Out: Gay and Lesbian Autobiographies)",Louise A. Blum,2001,University of Wisconsin Press,http://images.amazon.com/images/P/0299170942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0299170942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0299170942.01.LZZZZZZZ.jpg,,,,
2567,446692298,0446692298.jpg,http://ecx.images-amazon.com/images/I/410uiIk8wqL.jpg,Fat Girls and Lawn Chairs,Cheryl Peck,30,Gay & Lesbian,Fat Girls and Lawn Chairs,Cheryl Peck,2004,Warner Books,http://images.amazon.com/images/P/0446692298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446692298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446692298.01.LZZZZZZZ.jpg,,,,
2568,1555836208,1555836208.jpg,http://ecx.images-amazon.com/images/I/41S6CYDZ4JL.jpg,The End of Innocence: A Memoir,Chastity Bono,30,Gay & Lesbian,The End of Innocence: A Memoir,Chastity Bono,2002,Alyson Publications,http://images.amazon.com/images/P/1555836208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1555836208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1555836208.01.LZZZZZZZ.jpg,,,,
2569,345388879,0345388879.jpg,http://ecx.images-amazon.com/images/I/41WBF5QAWFL.jpg,Don't Get Me Started,Kate Clinton,30,Gay & Lesbian,Don't Get Me Started,Kate Clinton,1998,Ballantine Books,http://images.amazon.com/images/P/0345388879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345388879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345388879.01.LZZZZZZZ.jpg,,,,
2570,299176207,0299176207.jpg,http://ecx.images-amazon.com/images/I/41T47WHN7GL.jpg,Surviving Madness:  A Therapist's Own Story (Living Out: Gay and Lesbian Autobiographies),Betty Berzon,30,Gay & Lesbian,Surviving Madness:  A Therapist's Own Story (Living Out: Gay and Lesbian Autobiographies),Betty Berzon,2002,University of Wisconsin Press,http://images.amazon.com/images/P/0299176207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0299176207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0299176207.01.LZZZZZZZ.jpg,,,,
2571,553099736,0553099736.jpg,http://ecx.images-amazon.com/images/I/41PZQ0VRMWL.jpg,Rita Will: Memoir of a Literary Rabble-Rouser,Rita Mae Brown,30,Gay & Lesbian,Rita Will: Memoir of a Literary Rabble-Rouser,Rita Mae Brown,1997,Bantam,http://images.amazon.com/images/P/0553099736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553099736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553099736.01.LZZZZZZZ.jpg,,,,
2572,1559722754,1559722754.jpg,http://ecx.images-amazon.com/images/I/51M3MBC4RCL.jpg,The Sewing Circle: Hollywood's Greatest Secret: Female Stars Who Loved Other Women,Axel Madsen,30,Gay & Lesbian,The Sewing Circle: Hollywood's Greatest Secret : Female Stars Who Loved Other Women,Axel Madsen,1995,Carol Publishing Corporation,http://images.amazon.com/images/P/1559722754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559722754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559722754.01.LZZZZZZZ.jpg,,,,
2573,1569800677,1569800677.jpg,http://ecx.images-amazon.com/images/I/519PYJX218L.jpg,Hollywood Lesbians,Boze Hadleigh,30,Gay & Lesbian,Hollywood Lesbians,Boze Hadleigh,1996,"Barricade Books, Inc.",http://images.amazon.com/images/P/1569800677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569800677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569800677.01.LZZZZZZZ.jpg,,,,
2574,684824620,0684824620.jpg,http://ecx.images-amazon.com/images/I/71SV1V0ATGL.gif,The ACCIDENTAL ACTIVIST: A Personal and Political Memoir,Candace Gingrich,30,Gay & Lesbian,Accidental Activist: A Personal and Political Memoir,Candace Gingrich,1996,Scribner,http://images.amazon.com/images/P/0684824620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684824620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684824620.01.LZZZZZZZ.jpg,,,,
2575,807070742,0807070742.jpg,http://ecx.images-amazon.com/images/I/51ZEWK5813L.jpg,CRAVINGS  CL,Jyl Lynn Felman,30,Gay & Lesbian,Cravings: A Sensual Memoir,Jyl Lynn Felman,1997,Beacon Press,http://images.amazon.com/images/P/0807070742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807070742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807070742.01.LZZZZZZZ.jpg,,,,
2576,299164942,0299164942.jpg,http://ecx.images-amazon.com/images/I/41hc%2B4PCsfL.jpg,The Other Mother: A Lesbian'S Fight For Her Daughter (Living Out: Gay and Lesbian Autobiographies),Nancy Abrams,30,Gay & Lesbian,The Other Mother: A Lesbian's Fight for Her Daughter (Living Out),Nancy Abrams,1999,University of Wisconsin Press,http://images.amazon.com/images/P/0299164942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0299164942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0299164942.01.LZZZZZZZ.jpg,,,,
2577,1566890942,1566890942.jpg,http://ecx.images-amazon.com/images/I/41yglk%2BB%2B%2BL.jpg,Girl Reel,Bonnie J. Morris,30,Gay & Lesbian,Girl Reel,Bonnie J. Morris,2000,Coffee House Press,http://images.amazon.com/images/P/1566890942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566890942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566890942.01.LZZZZZZZ.jpg,,,,
2578,075820101X,075820101X.jpg,http://ecx.images-amazon.com/images/I/41FV3BYTEJL.jpg,The Sewing Circle: Sappho's Leading Ladies,Axel Madsen,30,Gay & Lesbian,The Sewing Circle: Sappho's Leading Ladies,Axel Madsen,2002,Kensington Publishing Corporation,http://images.amazon.com/images/P/075820101X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/075820101X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/075820101X.01.LZZZZZZZ.jpg,,,,
2579,684833220,0684833220.jpg,http://ecx.images-amazon.com/images/I/5150FM7MT9L.jpg,"Ferocious Romance: What My Encounters with the Right Taught Me About Sex, God, and Fury",Donna Minkowitz,30,Gay & Lesbian,"FEROCIOUS ROMANCE : WHAT MY ENCOUNTERS WITH THE RIGHT TAUGHT ME ABOUT SEX, GOD, AND FURY",Donna Minkowitz,1998,Free Press,http://images.amazon.com/images/P/0684833220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684833220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684833220.01.LZZZZZZZ.jpg,,,,
2580,1560255153,1560255153.jpg,http://ecx.images-amazon.com/images/I/41awAZQwbeL.jpg,"My Husband Betty: Love, Sex, and Life with a Crossdresser",Helen Boyd,30,Gay & Lesbian,"My Husband Betty: Love, Sex, and Life with a Crossdresser",Helen Boyd,2004,Thunder's Mouth Press,http://images.amazon.com/images/P/1560255153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560255153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560255153.01.LZZZZZZZ.jpg,,,,
2581,226556697,0226556697.jpg,http://ecx.images-amazon.com/images/I/41CvdNfhCvL.jpg,Crossing: A Memoir,Deirdre N. McCloskey,30,Gay & Lesbian,Crossing: A Memoir,Deirdre N. McCloskey,2000,University of Chicago Press,http://images.amazon.com/images/P/0226556697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226556697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226556697.01.LZZZZZZZ.jpg,,,,
2582,1566398401,1566398401.jpg,http://ecx.images-amazon.com/images/I/5187JXD110L.jpg,Woman I Was Not Born To Be: A Transsexual Journey,Aleshia Brevard,30,Gay & Lesbian,The Woman I Was Not Born to Be: A Transsexual Journey,Aleshia Brevard,2001,Temple University Press,http://images.amazon.com/images/P/1566398401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566398401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566398401.01.LZZZZZZZ.jpg,,,,
2583,1852423382,1852423382.jpg,http://ecx.images-amazon.com/images/I/31D2rcsSqUL.jpg,Man Enough To Be A Woman: The Autobiography of Jayne County,Jayne County,30,Gay & Lesbian,Man Enough to Be Woman,Jayne County,1996,Serpent's Tail,http://images.amazon.com/images/P/1852423382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1852423382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1852423382.01.LZZZZZZZ.jpg,,,,
2584,738861618,0738861618.jpg,http://ecx.images-amazon.com/images/I/41ri4UPEEUL.jpg,O Au No Keia: Voices From Hawai'i's Mahu and Transgender Communities,Andrew Matzner,30,Gay & Lesbian,'O Au No Keia: Voices from Hawai'I's Mahu and Transgender Communities,Andrew Matzner,2001,Xlibris Corporation,http://images.amazon.com/images/P/0738861618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0738861618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0738861618.01.LZZZZZZZ.jpg,,,,
2585,031242258X,031242258X.jpg,http://ecx.images-amazon.com/images/I/51NPTFibhhL.jpg,"Dress Codes: Of Three Girlhoods--My Mother's, My Father's, and Mine",Noelle Howey,30,Gay & Lesbian,"Dress Codes: Of Three Girlhoods--My Mother's, My Father's, and Mine",Noelle Howey,2002,Picador USA,http://images.amazon.com/images/P/031242258X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031242258X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031242258X.01.LZZZZZZZ.jpg,,,,
2586,465026214,0465026214.jpg,http://ecx.images-amazon.com/images/I/51krMBkoJrL.jpg,"Gay New York: Gender, Urban Culture, and the Making of the Gay Male World, 1890-1940",George Chauncey,30,Gay & Lesbian,"Gay New York: Gender, Urban Culture, and the Making of the Gay Male World, 1890-1940",George Chauncey,1995,Basic Books,http://images.amazon.com/images/P/0465026214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0465026214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0465026214.01.LZZZZZZZ.jpg,,,,
2587,826313701,0826313701.jpg,http://ecx.images-amazon.com/images/I/41Qat%2BY5AbL.jpg,The Zuni Man-Woman,Will Roscoe,30,Gay & Lesbian,The Zuni Man-Woman,Will Roscoe,1992,University of New Mexico Press,http://images.amazon.com/images/P/0826313701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0826313701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0826313701.01.LZZZZZZZ.jpg,,,,
2588,872860353,0872860353.jpg,http://ecx.images-amazon.com/images/I/51iAOKDcc8L.jpg,Lunch Poems (City Lights Pocket Poets Series),Frank O'Hara,30,Gay & Lesbian,Lunch Poems (Pocket Poets Series: No. 19),Frank O'Hara,1964,City Lights Publishers,http://images.amazon.com/images/P/0872860353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872860353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872860353.01.LZZZZZZZ.jpg,,,,
2589,039332267X,039332267X.jpg,http://ecx.images-amazon.com/images/I/51Mzpw1zrtL.jpg,Rimbaud: A Biography,Graham Robb,30,Gay & Lesbian,Rimbaud: A Biography,Graham Robb,2001,W.W. Norton &amp; Company,http://images.amazon.com/images/P/039332267X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039332267X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039332267X.01.LZZZZZZZ.jpg,,,,
